eval_episode,step,reward,latency_ms,energy_j,tier,tier_name,resource,deadline_met,over_capacity,category,agent,seed,w_latency,w_energy,iot_nodes,arrival_rate
2,1,-4.898289831184386,51.413338667358104,1.1369799982391322,1,Fog,1,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,2,-1.3518075593330459,57.105573228576745,2.1990791350022434,2,Cloud,0,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,3,-1.0172545993363196,30.11017793169209,0.659234239356286,2,Cloud,0,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,4,-4.13941349091903,66.96412069631602,1.3908304787336279,2,Cloud,0,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,5,-1.335977265343971,52.80356768975804,2.1763060380343275,2,Cloud,0,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,6,-2.947587827779026,97.39062096197235,4.2816184209599575,2,Cloud,0,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,7,-1.2547428110504752,23.280227364654536,0.4664847146044683,1,Fog,1,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,8,-2.6166630292378077,73.17280383888396,2.6767767756877134,2,Cloud,0,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,9,-3.7759020699855323,70.07360389466979,1.8112043707128427,2,Cloud,0,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,10,-0.4934930247378191,27.729989626817893,0.8656877294979026,2,Cloud,0,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,11,-1.1849249475911798,65.92022612263652,3.1114856955137,2,Cloud,0,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,12,-1.2721952893431436,27.511967867233388,0.4162438068689117,2,Cloud,0,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,13,-0.5271075448549519,34.15323106676141,1.253558287965706,2,Cloud,0,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,14,-1.726390657815557,94.01173614644134,4.857605922673485,2,Cloud,0,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,15,-2.63667813001952,39.63753723582632,0.8758454822892875,1,Fog,1,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,16,-1.1649446969243402,26.73400331182222,0.4637698214088249,2,Cloud,0,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,17,-2.3973642678913567,34.73577068642682,0.24849151430107158,2,Cloud,0,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,18,-0.49227741856835394,39.227741856835394,1.6589980271898748,2,Cloud,0,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,19,-11.590190274179562,110.67454450718695,0.8899901898515371,2,Cloud,0,False,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,20,-3.9291627079234543,25.525843446141486,0.4568393097990761,1,Fog,1,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,21,-7.846261634726374,83.95497554287635,0.2386085311902581,2,Cloud,0,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,22,-12.440206555826974,120.08676202345548,1.170056165604887,2,Cloud,0,False,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,23,-3.711939862357447,45.17329767764852,0.9982835548286145,1,Fog,1,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,24,-0.9133691772397352,47.46418458135861,1.8950897932467632,2,Cloud,0,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,25,-1.9937362741581666,72.62322160583975,2.951609424714405,2,Cloud,0,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,26,-1.8129071224589401,41.60403910190733,0.994174854285065,2,Cloud,0,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,27,-1.0539781187653052,43.93284615120386,1.7597321743272092,2,Cloud,0,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,28,-0.828618365589394,45.25491919106635,1.8893632311289517,2,Cloud,0,True,False,Complex,Proposed-HierDDQN,0,1.0,0.0,10,5.0
2,29,-4.507352708715283,64.82997537304152,0.9801560943849422,2,Cloud,0,True,False,Moderate,Proposed-HierDDQN,0,1.0,0.0,10,5.0
0,0,-0.2769356643749414,17.693566437494137,0.1007985314999531,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,1,-1.501184577972031,48.74009801276595,0.3423174071182948,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,2,-0.3474847106926814,24.74847106926814,0.15723776855414515,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,3,-4.08438840267413,80.09651575720972,0.5761464517194125,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,4,-1.1912699185012938,25.068753779590438,0.15349566238143308,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,5,-0.41166940853427303,25.276897676996278,0.1610234281777379,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,6,-1.1215672944922344,53.95057408502414,0.3872391310278782,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,7,-2.814051189787588,16.057251750956915,0.06855692396557019,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,8,-0.542454504039114,35.55668090090894,0.24305178949454626,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,9,-1.9446089659614492,82.2854867792738,0.6098707384979252,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,10,-0.8681686215968138,76.81686215968139,4.589929178219609,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,11,-2.09710405569006,23.062638606456485,0.13050252632946066,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,12,-3.504756406868208,27.806821855561054,0.15825441343214397,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,13,-0.5096717691082941,15.72762907537168,0.0831780665153141,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,14,-1.4105326248338343,36.80450755708188,0.24661740383718236,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,15,-2.245948069529408,19.17590921488745,0.09800085638874562,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,16,-0.6064520507978852,31.195587415371616,0.20735597799814165,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,17,-2.929208078076359,46.6617507543686,0.3148245767559538,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,18,-2.4027487612423784,60.22067986475219,0.4282613741985561,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,19,-6.221937683538013,152.5843746480545,1.1604542926565051,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,20,-1.2013455738177505,11.087123662023167,0.3203307939574403,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,21,-4.951138930695823,106.70131111144039,0.7994795452446626,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,22,-2.273018605078378,13.442975941263821,0.05150439118761751,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,23,-2.3327857007444774,16.73478442026099,0.07763749143802391,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,24,-2.7144678997333003,51.137550882534754,0.35257721412846843,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,25,-3.177117370286962,56.919525865287724,0.3957967910850461,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,26,-1.3195297031344695,67.89824207078239,0.49838183194805935,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,27,-0.9934469468492675,46.819775676301305,0.3306188364847635,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,28,-1.8066747120932216,69.10998015019601,0.5045130293721337,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
0,29,-1.8439535645710357,29.408301769893658,0.18364238505760855,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,0,-3.3462389608169434,62.81598085032463,0.44214225316024425,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,1,-1.8965976326298244,58.02602387444397,0.4143356605414114,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,2,-2.4310565711557715,25.34215140941065,0.14640494834732273,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,3,-4.50368058190019,111.01330625789409,0.8376548436682433,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,4,-10.458703711267724,36.09937799644816,0.17306219948681098,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,5,-8.659096820842018,133.35014019172647,0.9868591558918762,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
1,6,-2.9551272380317246,91.79026686246249,0.6790429506291467,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,1.0,0.0,10,5.0
