eval_episode,step,reward,latency_ms,energy_j,tier,tier_name,resource,deadline_met,over_capacity,category,agent,seed,w_latency,w_energy,iot_nodes,arrival_rate
2,26,-3.434859003926232,122.78964767198761,3.1535259038591055,1,Fog,1,False,False,Complex,Proposed-HierDDQN,0,0.5,0.5,10,5.0
2,27,-0.1938171565952491,10.487940430936323,0.1414309706946121,1,Fog,1,True,False,Moderate,Proposed-HierDDQN,0,0.5,0.5,10,5.0
2,28,-4.871613919548812,37.653077913236686,0.6367906218641914,1,Fog,1,True,False,Moderate,Proposed-HierDDQN,0,0.5,0.5,10,5.0
2,29,-0.49389821698289005,59.43678142634936,1.4671430985114329,1,Fog,1,True,False,Complex,Proposed-HierDDQN,0,0.5,0.5,10,5.0
0,0,-0.14728832869371658,11.396783218747068,0.40304412599981243,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,1,-0.7805513982563528,27.37694080530516,1.3677489530764126,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,2,-0.1875012850948284,14.92423553463407,0.6288010742165806,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,3,-2.0998088465090063,80.09651575720972,0.5761464517194125,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,4,-0.6090717083489018,15.504668080147914,0.6125717759546743,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,5,-0.2199252473603871,15.217899054380295,0.6438553620633052,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,6,-0.5946707090957668,29.766317819333064,1.5480834317810497,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,7,-1.413881287290351,16.057251750956915,0.06855692396557019,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,8,-0.2924954516484237,20.37178429796948,0.97192682643564,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,9,-1.0256751835624067,44.20362043872126,2.4378003228444474,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,10,-0.8930772286203679,76.81686215968139,4.589929178219609,1,Fog,2,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,11,-1.0616022804779761,23.062638606456485,0.13050252632946066,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,12,-1.7682036447773184,27.806821855561054,0.15825441343214397,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,13,-0.26211616784597674,10.540012276863129,0.3321836728437245,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,14,-0.7268518507998535,21.423497553172446,0.9849058840248349,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,15,-1.1327741204035784,19.17590921488745,0.09800085638874562,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,16,-0.321371514074884,18.245041796007893,0.8289821677276004,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,17,-1.496086496713775,46.6617507543686,0.3148245767559538,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,18,-1.2442005180410447,60.22067986475219,0.4282613741985561,1,Fog,0,True,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,19,-4.2270142710346565,152.5843746480545,1.1604542926565051,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,20,-0.6327058663046193,11.087123662023167,0.3203307939574403,1,Fog,2,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,21,-3.555517419872378,106.70131111144039,0.7994795452446626,1,Fog,0,False,False,Complex,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,22,-1.1416597416579508,13.442975941263821,0.05150439118761751,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,23,-1.174156599516041,16.73478442026099,0.07763749143802391,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,24,-1.392491671279497,51.137550882534754,0.35257721412846843,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
0,25,-1.6281383642519855,56.919525865287724,0.3957967910850461,1,Fog,0,True,False,Moderate,Proposed-HierDDQN,1,0.5,0.5,10,5.0
